userId	geneSymbol	geneName	entrezgene	gLink
A4GALT	A4GALT	alpha 1,4-galactosyltransferase (P1PK blood group)	53947	https://www.ncbi.nlm.nih.gov/gene/?term=53947
AADAT	AADAT	aminoadipate aminotransferase	51166	https://www.ncbi.nlm.nih.gov/gene/?term=51166
AASS	AASS	aminoadipate-semialdehyde synthase	10157	https://www.ncbi.nlm.nih.gov/gene/?term=10157
AATK	AATK	apoptosis associated tyrosine kinase	9625	https://www.ncbi.nlm.nih.gov/gene/?term=9625
ABALON	ABALON	apoptotic BCL2L1-antisense long non-coding RNA	103021294	https://www.ncbi.nlm.nih.gov/gene/?term=103021294
ABCA1	ABCA1	ATP binding cassette subfamily A member 1	19	https://www.ncbi.nlm.nih.gov/gene/?term=19
ABCA12	ABCA12	ATP binding cassette subfamily A member 12	26154	https://www.ncbi.nlm.nih.gov/gene/?term=26154
ABCA4	ABCA4	ATP binding cassette subfamily A member 4	24	https://www.ncbi.nlm.nih.gov/gene/?term=24
ABCA5	ABCA5	ATP binding cassette subfamily A member 5	23461	https://www.ncbi.nlm.nih.gov/gene/?term=23461
ABCB1	ABCB1	ATP binding cassette subfamily B member 1	5243	https://www.ncbi.nlm.nih.gov/gene/?term=5243
ABCB9	ABCB9	ATP binding cassette subfamily B member 9	23457	https://www.ncbi.nlm.nih.gov/gene/?term=23457
ABCC2	ABCC2	ATP binding cassette subfamily C member 2	1244	https://www.ncbi.nlm.nih.gov/gene/?term=1244
ABCC6	ABCC6	ATP binding cassette subfamily C member 6	368	https://www.ncbi.nlm.nih.gov/gene/?term=368
ABCD1	ABCD1	ATP binding cassette subfamily D member 1	215	https://www.ncbi.nlm.nih.gov/gene/?term=215
ABCF1	ABCF1	ATP binding cassette subfamily F member 1	23	https://www.ncbi.nlm.nih.gov/gene/?term=23
ABCG1	ABCG1	ATP binding cassette subfamily G member 1	9619	https://www.ncbi.nlm.nih.gov/gene/?term=9619
ABHD14B	ABHD14B	abhydrolase domain containing 14B	84836	https://www.ncbi.nlm.nih.gov/gene/?term=84836
ABHD17C	ABHD17C	abhydrolase domain containing 17C, depalmitoylase	58489	https://www.ncbi.nlm.nih.gov/gene/?term=58489
ABHD3	ABHD3	abhydrolase domain containing 3, phospholipase	171586	https://www.ncbi.nlm.nih.gov/gene/?term=171586
ABHD4	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B	63874	https://www.ncbi.nlm.nih.gov/gene/?term=63874
ABHD6	ABHD6	abhydrolase domain containing 6, acylglycerol lipase	57406	https://www.ncbi.nlm.nih.gov/gene/?term=57406
ABI3BP	ABI3BP	ABI family member 3 binding protein	25890	https://www.ncbi.nlm.nih.gov/gene/?term=25890
ABLIM3	ABLIM3	actin binding LIM protein family member 3	22885	https://www.ncbi.nlm.nih.gov/gene/?term=22885
ABTB1	ABTB1	ankyrin repeat and BTB domain containing 1	80325	https://www.ncbi.nlm.nih.gov/gene/?term=80325
ACBD4	ACBD4	acyl-CoA binding domain containing 4	79777	https://www.ncbi.nlm.nih.gov/gene/?term=79777
ACER2	ACER2	alkaline ceramidase 2	340485	https://www.ncbi.nlm.nih.gov/gene/?term=340485
ACKR2	ACKR2	atypical chemokine receptor 2	1238	https://www.ncbi.nlm.nih.gov/gene/?term=1238
ACOT1	ACOT1	acyl-CoA thioesterase 1	641371	https://www.ncbi.nlm.nih.gov/gene/?term=641371
ACOT11	ACOT11	acyl-CoA thioesterase 11	26027	https://www.ncbi.nlm.nih.gov/gene/?term=26027
ACOT7	ACOT7	acyl-CoA thioesterase 7	11332	https://www.ncbi.nlm.nih.gov/gene/?term=11332
ACP7	ACP7	acid phosphatase 7, tartrate resistant (putative)	390928	https://www.ncbi.nlm.nih.gov/gene/?term=390928
ACSM6	ACSM6	acyl-CoA synthetase medium chain family member 6	142827	https://www.ncbi.nlm.nih.gov/gene/?term=142827
ACSS2	ACSS2	acyl-CoA synthetase short chain family member 2	55902	https://www.ncbi.nlm.nih.gov/gene/?term=55902
ACTA2-AS1	ACTA2-AS1	ACTA2 antisense RNA 1	100132116	https://www.ncbi.nlm.nih.gov/gene/?term=100132116
ACTRT3	ACTRT3	actin related protein T3	84517	https://www.ncbi.nlm.nih.gov/gene/?term=84517
ACY3	ACY3	aminoacylase 3	91703	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS20	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	80070	https://www.ncbi.nlm.nih.gov/gene/?term=80070
ADAMTS5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	11096	https://www.ncbi.nlm.nih.gov/gene/?term=11096
ADAP1	ADAP1	ArfGAP with dual PH domains 1	11033	https://www.ncbi.nlm.nih.gov/gene/?term=11033
ADAR	ADAR	adenosine deaminase RNA specific	103	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase RNA specific B1	104	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADAT2	ADAT2	adenosine deaminase tRNA specific 2	134637	https://www.ncbi.nlm.nih.gov/gene/?term=134637
ADCK2	ADCK2	aarF domain containing kinase 2	90956	https://www.ncbi.nlm.nih.gov/gene/?term=90956
ADCY1	ADCY1	adenylate cyclase 1	107	https://www.ncbi.nlm.nih.gov/gene/?term=107
ADCY10P1	ADCY10P1	ADCY10 pseudogene 1	221442	https://www.ncbi.nlm.nih.gov/gene/?term=221442
ADCYAP1	ADCYAP1	adenylate cyclase activating polypeptide 1	116	https://www.ncbi.nlm.nih.gov/gene/?term=116
ADD1	ADD1	adducin 1	118	https://www.ncbi.nlm.nih.gov/gene/?term=118
ADD2	ADD2	adducin 2	119	https://www.ncbi.nlm.nih.gov/gene/?term=119
ADGRA3	ADGRA3	adhesion G protein-coupled receptor A3	166647	https://www.ncbi.nlm.nih.gov/gene/?term=166647
ADGRF1	ADGRF1	adhesion G protein-coupled receptor F1	266977	https://www.ncbi.nlm.nih.gov/gene/?term=266977
ADGRF4	ADGRF4	adhesion G protein-coupled receptor F4	221393	https://www.ncbi.nlm.nih.gov/gene/?term=221393
ADGRG1	ADGRG1	adhesion G protein-coupled receptor G1	9289	https://www.ncbi.nlm.nih.gov/gene/?term=9289
ADGRL1	ADGRL1	adhesion G protein-coupled receptor L1	22859	https://www.ncbi.nlm.nih.gov/gene/?term=22859
ADIRF	ADIRF	adipogenesis regulatory factor	10974	https://www.ncbi.nlm.nih.gov/gene/?term=10974
ADIRF-AS1	ADIRF-AS1	ADIRF antisense RNA 1	100133190	https://www.ncbi.nlm.nih.gov/gene/?term=100133190
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRB1	ADRB1	adrenoceptor beta 1	153	https://www.ncbi.nlm.nih.gov/gene/?term=153
ADRB2	ADRB2	adrenoceptor beta 2	154	https://www.ncbi.nlm.nih.gov/gene/?term=154
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFDN	AFDN	afadin, adherens junction formation factor	4301	https://www.ncbi.nlm.nih.gov/gene/?term=4301
AFF1	AFF1	ALF transcription elongation factor 1	4299	https://www.ncbi.nlm.nih.gov/gene/?term=4299
AGA	AGA	aspartylglucosaminidase	175	https://www.ncbi.nlm.nih.gov/gene/?term=175
AGAP1	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	116987	https://www.ncbi.nlm.nih.gov/gene/?term=116987
AGAP1-IT1	AGAP1-IT1	AGAP1 intronic transcript 1	100506749	https://www.ncbi.nlm.nih.gov/gene/?term=100506749
AGAP11	AGAP11	ArfGAP with GTPase domain, ankyrin repeat and PH domain 11	119385	https://www.ncbi.nlm.nih.gov/gene/?term=119385
AGAP7P	AGAP7P	ArfGAP with GTPase domain, ankyrin repeat and PH domain 7, pseudogene	653268	https://www.ncbi.nlm.nih.gov/gene/?term=653268
AGBL1	AGBL1	AGBL carboxypeptidase 1	123624	https://www.ncbi.nlm.nih.gov/gene/?term=123624
AGBL5	AGBL5	AGBL carboxypeptidase 5	60509	https://www.ncbi.nlm.nih.gov/gene/?term=60509
AGFG2	AGFG2	ArfGAP with FG repeats 2	3268	https://www.ncbi.nlm.nih.gov/gene/?term=3268
AGO1	AGO1	argonaute RISC component 1	26523	https://www.ncbi.nlm.nih.gov/gene/?term=26523
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGR2	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	https://www.ncbi.nlm.nih.gov/gene/?term=10551
AHNAK2	AHNAK2	AHNAK nucleoprotein 2	113146	https://www.ncbi.nlm.nih.gov/gene/?term=113146
AHRR	AHRR	aryl hydrocarbon receptor repressor	57491	https://www.ncbi.nlm.nih.gov/gene/?term=57491
AIFM2	AIFM2	apoptosis inducing factor mitochondria associated 2	84883	https://www.ncbi.nlm.nih.gov/gene/?term=84883
AIG1	AIG1	androgen induced 1	51390	https://www.ncbi.nlm.nih.gov/gene/?term=51390
AK3P3	AK3P3	AK3 pseudogene 3	100419075	https://www.ncbi.nlm.nih.gov/gene/?term=100419075
AK4	AK4	adenylate kinase 4	205	https://www.ncbi.nlm.nih.gov/gene/?term=205
AK4P3	AK4P3	adenylate kinase 4 pseudogene 3	645619	https://www.ncbi.nlm.nih.gov/gene/?term=645619
AK5	AK5	adenylate kinase 5	26289	https://www.ncbi.nlm.nih.gov/gene/?term=26289
AKR1B1	AKR1B1	aldo-keto reductase family 1 member B	231	https://www.ncbi.nlm.nih.gov/gene/?term=231
AKR1C1	AKR1C1	aldo-keto reductase family 1 member C1	1645	https://www.ncbi.nlm.nih.gov/gene/?term=1645
AKR1C3	AKR1C3	aldo-keto reductase family 1 member C3	8644	https://www.ncbi.nlm.nih.gov/gene/?term=8644
AKR1E2	AKR1E2	aldo-keto reductase family 1 member E2	83592	https://www.ncbi.nlm.nih.gov/gene/?term=83592
AKTIP	AKTIP	AKT interacting protein	64400	https://www.ncbi.nlm.nih.gov/gene/?term=64400
ALCAM	ALCAM	activated leukocyte cell adhesion molecule	214	https://www.ncbi.nlm.nih.gov/gene/?term=214
ALDH1A1	ALDH1A1	aldehyde dehydrogenase 1 family member A1	216	https://www.ncbi.nlm.nih.gov/gene/?term=216
ALDH1L2	ALDH1L2	aldehyde dehydrogenase 1 family member L2	160428	https://www.ncbi.nlm.nih.gov/gene/?term=160428
ALDH2	ALDH2	aldehyde dehydrogenase 2 family member	217	https://www.ncbi.nlm.nih.gov/gene/?term=217
ALDH5A1	ALDH5A1	aldehyde dehydrogenase 5 family member A1	7915	https://www.ncbi.nlm.nih.gov/gene/?term=7915
ALDH7A1	ALDH7A1	aldehyde dehydrogenase 7 family member A1	501	https://www.ncbi.nlm.nih.gov/gene/?term=501
ALDH7A1P1	ALDH7A1P1	aldehyde dehydrogenase 7 family member A1 pseudogene 1	541	https://www.ncbi.nlm.nih.gov/gene/?term=541
ALDOC	ALDOC	aldolase, fructose-bisphosphate C	230	https://www.ncbi.nlm.nih.gov/gene/?term=230
ALG14	ALG14	ALG14 UDP-N-acetylglucosaminyltransferase subunit	199857	https://www.ncbi.nlm.nih.gov/gene/?term=199857
ALKBH8	ALKBH8	alkB homolog 8, tRNA methyltransferase	91801	https://www.ncbi.nlm.nih.gov/gene/?term=91801
ALOX5	ALOX5	arachidonate 5-lipoxygenase	240	https://www.ncbi.nlm.nih.gov/gene/?term=240
ALOXE3	ALOXE3	arachidonate lipoxygenase 3	59344	https://www.ncbi.nlm.nih.gov/gene/?term=59344
ALPK2	ALPK2	alpha kinase 2	115701	https://www.ncbi.nlm.nih.gov/gene/?term=115701
ALPL	ALPL	alkaline phosphatase, biomineralization associated	249	https://www.ncbi.nlm.nih.gov/gene/?term=249
ALS2CL	ALS2CL	ALS2 C-terminal like	259173	https://www.ncbi.nlm.nih.gov/gene/?term=259173
ALX1	ALX1	ALX homeobox 1	8092	https://www.ncbi.nlm.nih.gov/gene/?term=8092
ALX4	ALX4	ALX homeobox 4	60529	https://www.ncbi.nlm.nih.gov/gene/?term=60529
AMDHD2	AMDHD2	amidohydrolase domain containing 2	51005	https://www.ncbi.nlm.nih.gov/gene/?term=51005
AMIGO2	AMIGO2	adhesion molecule with Ig like domain 2	347902	https://www.ncbi.nlm.nih.gov/gene/?term=347902
AMOTL1	AMOTL1	angiomotin like 1	154810	https://www.ncbi.nlm.nih.gov/gene/?term=154810
AMPD3	AMPD3	adenosine monophosphate deaminase 3	272	https://www.ncbi.nlm.nih.gov/gene/?term=272
ANAPC16	ANAPC16	anaphase promoting complex subunit 16	119504	https://www.ncbi.nlm.nih.gov/gene/?term=119504
ANGEL1	ANGEL1	angel homolog 1	23357	https://www.ncbi.nlm.nih.gov/gene/?term=23357
ANGPTL4	ANGPTL4	angiopoietin like 4	51129	https://www.ncbi.nlm.nih.gov/gene/?term=51129
ANK3	ANK3	ankyrin 3	288	https://www.ncbi.nlm.nih.gov/gene/?term=288
ANKAR	ANKAR	ankyrin and armadillo repeat containing	150709	https://www.ncbi.nlm.nih.gov/gene/?term=150709
ANKEF1	ANKEF1	ankyrin repeat and EF-hand domain containing 1	63926	https://www.ncbi.nlm.nih.gov/gene/?term=63926
ANKFN1	ANKFN1	ankyrin repeat and fibronectin type III domain containing 1	162282	https://www.ncbi.nlm.nih.gov/gene/?term=162282
ANKRD1	ANKRD1	ankyrin repeat domain 1	27063	https://www.ncbi.nlm.nih.gov/gene/?term=27063
ANKRD10	ANKRD10	ankyrin repeat domain 10	55608	https://www.ncbi.nlm.nih.gov/gene/?term=55608
ANKRD10-IT1	ANKRD10-IT1	ANKRD10 intronic transcript 1	100505494	https://www.ncbi.nlm.nih.gov/gene/?term=100505494
ANKRD13B	ANKRD13B	ankyrin repeat domain 13B	124930	https://www.ncbi.nlm.nih.gov/gene/?term=124930
ANKRD20A1	ANKRD20A1	ankyrin repeat domain 20 family member A1	84210	https://www.ncbi.nlm.nih.gov/gene/?term=84210
ANKRD20A11P	ANKRD20A11P	ankyrin repeat domain 20 family member A11, pseudogene	391267	https://www.ncbi.nlm.nih.gov/gene/?term=391267
ANKRD30B	ANKRD30B	ankyrin repeat domain 30B	374860	https://www.ncbi.nlm.nih.gov/gene/?term=374860
ANKRD30BP1	ANKRD30BP1	ankyrin repeat domain 30B pseudogene 1	642460	https://www.ncbi.nlm.nih.gov/gene/?term=642460
ANKRD33B	ANKRD33B	ankyrin repeat domain 33B	651746	https://www.ncbi.nlm.nih.gov/gene/?term=651746
ANKRD37	ANKRD37	ankyrin repeat domain 37	353322	https://www.ncbi.nlm.nih.gov/gene/?term=353322
ANKRD50	ANKRD50	ankyrin repeat domain containing 50	57182	https://www.ncbi.nlm.nih.gov/gene/?term=57182
ANKRD55	ANKRD55	ankyrin repeat domain 55	79722	https://www.ncbi.nlm.nih.gov/gene/?term=79722
ANKRD65	ANKRD65	ankyrin repeat domain 65	441869	https://www.ncbi.nlm.nih.gov/gene/?term=441869
ANKS6	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6	203286	https://www.ncbi.nlm.nih.gov/gene/?term=203286
ANO1	ANO1	anoctamin 1	55107	https://www.ncbi.nlm.nih.gov/gene/?term=55107
ANO3	ANO3	anoctamin 3	63982	https://www.ncbi.nlm.nih.gov/gene/?term=63982
ANO4	ANO4	anoctamin 4	121601	https://www.ncbi.nlm.nih.gov/gene/?term=121601
ANO5	ANO5	anoctamin 5	203859	https://www.ncbi.nlm.nih.gov/gene/?term=203859
ANO7	ANO7	anoctamin 7	50636	https://www.ncbi.nlm.nih.gov/gene/?term=50636
ANO8	ANO8	anoctamin 8	57719	https://www.ncbi.nlm.nih.gov/gene/?term=57719
ANXA5	ANXA5	annexin A5	308	https://www.ncbi.nlm.nih.gov/gene/?term=308
ANXA9	ANXA9	annexin A9	8416	https://www.ncbi.nlm.nih.gov/gene/?term=8416
AP1M2	AP1M2	adaptor related protein complex 1 subunit mu 2	10053	https://www.ncbi.nlm.nih.gov/gene/?term=10053
AP1S2	AP1S2	adaptor related protein complex 1 subunit sigma 2	8905	https://www.ncbi.nlm.nih.gov/gene/?term=8905
AP1S3	AP1S3	adaptor related protein complex 1 subunit sigma 3	130340	https://www.ncbi.nlm.nih.gov/gene/?term=130340
AP3M2	AP3M2	adaptor related protein complex 3 subunit mu 2	10947	https://www.ncbi.nlm.nih.gov/gene/?term=10947
AP5Z1	AP5Z1	adaptor related protein complex 5 subunit zeta 1	9907	https://www.ncbi.nlm.nih.gov/gene/?term=9907
APBB1	APBB1	amyloid beta precursor protein binding family B member 1	322	https://www.ncbi.nlm.nih.gov/gene/?term=322
APBB1IP	APBB1IP	amyloid beta precursor protein binding family B member 1 interacting protein	54518	https://www.ncbi.nlm.nih.gov/gene/?term=54518
APOL1	APOL1	apolipoprotein L1	8542	https://www.ncbi.nlm.nih.gov/gene/?term=8542
APOL2	APOL2	apolipoprotein L2	23780	https://www.ncbi.nlm.nih.gov/gene/?term=23780
APOL6	APOL6	apolipoprotein L6	80830	https://www.ncbi.nlm.nih.gov/gene/?term=80830
AQP11	AQP11	aquaporin 11	282679	https://www.ncbi.nlm.nih.gov/gene/?term=282679
AQP3	AQP3	aquaporin 3 (Gill blood group)	360	https://www.ncbi.nlm.nih.gov/gene/?term=360
AREG	AREG	amphiregulin	374	https://www.ncbi.nlm.nih.gov/gene/?term=374
ARF4	ARF4	ADP ribosylation factor 4	378	https://www.ncbi.nlm.nih.gov/gene/?term=378
ARFGEF2	ARFGEF2	ADP ribosylation factor guanine nucleotide exchange factor 2	10564	https://www.ncbi.nlm.nih.gov/gene/?term=10564
ARG2	ARG2	arginase 2	384	https://www.ncbi.nlm.nih.gov/gene/?term=384
ARHGAP17	ARHGAP17	Rho GTPase activating protein 17	55114	https://www.ncbi.nlm.nih.gov/gene/?term=55114
ARHGAP19	ARHGAP19	Rho GTPase activating protein 19	84986	https://www.ncbi.nlm.nih.gov/gene/?term=84986
ARHGAP20	ARHGAP20	Rho GTPase activating protein 20	57569	https://www.ncbi.nlm.nih.gov/gene/?term=57569
ARHGAP22	ARHGAP22	Rho GTPase activating protein 22	58504	https://www.ncbi.nlm.nih.gov/gene/?term=58504
ARHGAP23P1	ARHGAP23P1	Rho GTPase activating protein 23 pseudogene 1	102577425	https://www.ncbi.nlm.nih.gov/gene/?term=102577425
ARHGAP29	ARHGAP29	Rho GTPase activating protein 29	9411	https://www.ncbi.nlm.nih.gov/gene/?term=9411
ARHGAP31	ARHGAP31	Rho GTPase activating protein 31	57514	https://www.ncbi.nlm.nih.gov/gene/?term=57514
ARHGAP32	ARHGAP32	Rho GTPase activating protein 32	9743	https://www.ncbi.nlm.nih.gov/gene/?term=9743
ARHGAP5-AS1	ARHGAP5-AS1	ARHGAP5 antisense RNA 1 (head to head)	84837	https://www.ncbi.nlm.nih.gov/gene/?term=84837
ARHGAP8	ARHGAP8	Rho GTPase activating protein 8	23779	https://www.ncbi.nlm.nih.gov/gene/?term=23779
ARHGDIB	ARHGDIB	Rho GDP dissociation inhibitor beta	397	https://www.ncbi.nlm.nih.gov/gene/?term=397
ARHGEF10L	ARHGEF10L	Rho guanine nucleotide exchange factor 10 like	55160	https://www.ncbi.nlm.nih.gov/gene/?term=55160
ARHGEF17	ARHGEF17	Rho guanine nucleotide exchange factor 17	9828	https://www.ncbi.nlm.nih.gov/gene/?term=9828
ARHGEF2	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2	9181	https://www.ncbi.nlm.nih.gov/gene/?term=9181
ARHGEF37	ARHGEF37	Rho guanine nucleotide exchange factor 37	389337	https://www.ncbi.nlm.nih.gov/gene/?term=389337
ARHGEF4	ARHGEF4	Rho guanine nucleotide exchange factor 4	50649	https://www.ncbi.nlm.nih.gov/gene/?term=50649
ARHGEF9	ARHGEF9	Cdc42 guanine nucleotide exchange factor 9	23229	https://www.ncbi.nlm.nih.gov/gene/?term=23229
ARID1B	ARID1B	AT-rich interaction domain 1B	57492	https://www.ncbi.nlm.nih.gov/gene/?term=57492
ARID3A	ARID3A	AT-rich interaction domain 3A	1820	https://www.ncbi.nlm.nih.gov/gene/?term=1820
ARID3B	ARID3B	AT-rich interaction domain 3B	10620	https://www.ncbi.nlm.nih.gov/gene/?term=10620
ARL14	ARL14	ADP ribosylation factor like GTPase 14	80117	https://www.ncbi.nlm.nih.gov/gene/?term=80117
ARL17B	ARL17B	ADP ribosylation factor like GTPase 17B	100506084	https://www.ncbi.nlm.nih.gov/gene/?term=100506084
ARL4C	ARL4C	ADP ribosylation factor like GTPase 4C	10123	https://www.ncbi.nlm.nih.gov/gene/?term=10123
ARL8B	ARL8B	ADP ribosylation factor like GTPase 8B	55207	https://www.ncbi.nlm.nih.gov/gene/?term=55207
ARMCX3	ARMCX3	armadillo repeat containing X-linked 3	51566	https://www.ncbi.nlm.nih.gov/gene/?term=51566
ARSA	ARSA	arylsulfatase A	410	https://www.ncbi.nlm.nih.gov/gene/?term=410
ARSI	ARSI	arylsulfatase family member I	340075	https://www.ncbi.nlm.nih.gov/gene/?term=340075
ARTN	ARTN	artemin	9048	https://www.ncbi.nlm.nih.gov/gene/?term=9048
ARVCF	ARVCF	ARVCF delta catenin family member	421	https://www.ncbi.nlm.nih.gov/gene/?term=421
ASAH1	ASAH1	N-acylsphingosine amidohydrolase 1	427	https://www.ncbi.nlm.nih.gov/gene/?term=427
ASAP2	ASAP2	ArfGAP with SH3 domain, ankyrin repeat and PH domain 2	8853	https://www.ncbi.nlm.nih.gov/gene/?term=8853
ASAP3	ASAP3	ArfGAP with SH3 domain, ankyrin repeat and PH domain 3	55616	https://www.ncbi.nlm.nih.gov/gene/?term=55616
ASCC3	ASCC3	activating signal cointegrator 1 complex subunit 3	10973	https://www.ncbi.nlm.nih.gov/gene/?term=10973
ASIP	ASIP	agouti signaling protein	434	https://www.ncbi.nlm.nih.gov/gene/?term=434
ASPHD2	ASPHD2	aspartate beta-hydroxylase domain containing 2	57168	https://www.ncbi.nlm.nih.gov/gene/?term=57168
ASS1	ASS1	argininosuccinate synthase 1	445	https://www.ncbi.nlm.nih.gov/gene/?term=445
ASS1P11	ASS1P11	argininosuccinate synthetase 1 pseudogene 11	340274	https://www.ncbi.nlm.nih.gov/gene/?term=340274
ASXL1	ASXL1	ASXL transcriptional regulator 1	171023	https://www.ncbi.nlm.nih.gov/gene/?term=171023
ATAD2B	ATAD2B	ATPase family AAA domain containing 2B	54454	https://www.ncbi.nlm.nih.gov/gene/?term=54454
ATAD3C	ATAD3C	ATPase family AAA domain containing 3C	219293	https://www.ncbi.nlm.nih.gov/gene/?term=219293
ATF2	ATF2	activating transcription factor 2	1386	https://www.ncbi.nlm.nih.gov/gene/?term=1386
ATF6B	ATF6B	activating transcription factor 6 beta	1388	https://www.ncbi.nlm.nih.gov/gene/?term=1388
ATG10	ATG10	autophagy related 10	83734	https://www.ncbi.nlm.nih.gov/gene/?term=83734
ATG7	ATG7	autophagy related 7	10533	https://www.ncbi.nlm.nih.gov/gene/?term=10533
ATL2	ATL2	atlastin GTPase 2	64225	https://www.ncbi.nlm.nih.gov/gene/?term=64225
ATP10A	ATP10A	ATPase phospholipid transporting 10A (putative)	57194	https://www.ncbi.nlm.nih.gov/gene/?term=57194
ATP11A	ATP11A	ATPase phospholipid transporting 11A	23250	https://www.ncbi.nlm.nih.gov/gene/?term=23250
ATP13A2	ATP13A2	ATPase cation transporting 13A2	23400	https://www.ncbi.nlm.nih.gov/gene/?term=23400
ATP1A2	ATP1A2	ATPase Na+/K+ transporting subunit alpha 2	477	https://www.ncbi.nlm.nih.gov/gene/?term=477
ATP1A4	ATP1A4	ATPase Na+/K+ transporting subunit alpha 4	480	https://www.ncbi.nlm.nih.gov/gene/?term=480
ATP1B1	ATP1B1	ATPase Na+/K+ transporting subunit beta 1	481	https://www.ncbi.nlm.nih.gov/gene/?term=481
ATP2A1-AS1	ATP2A1-AS1	ATP2A1 antisense RNA 1	100289092	https://www.ncbi.nlm.nih.gov/gene/?term=100289092
ATP2A3	ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3	489	https://www.ncbi.nlm.nih.gov/gene/?term=489
ATP2C2	ATP2C2	ATPase secretory pathway Ca2+ transporting 2	9914	https://www.ncbi.nlm.nih.gov/gene/?term=9914
ATP6AP1L	ATP6AP1L	ATPase H+ transporting accessory protein 1 like (pseudogene)	92270	https://www.ncbi.nlm.nih.gov/gene/?term=92270
ATP6V0A4	ATP6V0A4	ATPase H+ transporting V0 subunit a4	50617	https://www.ncbi.nlm.nih.gov/gene/?term=50617
ATP6V0E1	ATP6V0E1	ATPase H+ transporting V0 subunit e1	8992	https://www.ncbi.nlm.nih.gov/gene/?term=8992
ATP6V1E2	ATP6V1E2	ATPase H+ transporting V1 subunit E2	90423	https://www.ncbi.nlm.nih.gov/gene/?term=90423
ATP6V1G1	ATP6V1G1	ATPase H+ transporting V1 subunit G1	9550	https://www.ncbi.nlm.nih.gov/gene/?term=9550
ATP7B	ATP7B	ATPase copper transporting beta	540	https://www.ncbi.nlm.nih.gov/gene/?term=540
ATP8B2	ATP8B2	ATPase phospholipid transporting 8B2	57198	https://www.ncbi.nlm.nih.gov/gene/?term=57198
ATP9A	ATP9A	ATPase phospholipid transporting 9A (putative)	10079	https://www.ncbi.nlm.nih.gov/gene/?term=10079
ATRN	ATRN	attractin	8455	https://www.ncbi.nlm.nih.gov/gene/?term=8455
AURKC	AURKC	aurora kinase C	6795	https://www.ncbi.nlm.nih.gov/gene/?term=6795
AUTS2	AUTS2	activator of transcription and developmental regulator AUTS2	26053	https://www.ncbi.nlm.nih.gov/gene/?term=26053
AVPR2	AVPR2	arginine vasopressin receptor 2	554	https://www.ncbi.nlm.nih.gov/gene/?term=554
AXIN1	AXIN1	axin 1	8312	https://www.ncbi.nlm.nih.gov/gene/?term=8312
B2M	B2M	beta-2-microglobulin	567	https://www.ncbi.nlm.nih.gov/gene/?term=567
B3GALT2	B3GALT2	beta-1,3-galactosyltransferase 2	8707	https://www.ncbi.nlm.nih.gov/gene/?term=8707
B3GALT5	B3GALT5	beta-1,3-galactosyltransferase 5	10317	https://www.ncbi.nlm.nih.gov/gene/?term=10317
B3GLCT	B3GLCT	beta 3-glucosyltransferase	145173	https://www.ncbi.nlm.nih.gov/gene/?term=145173
B3GNT3	B3GNT3	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3	10331	https://www.ncbi.nlm.nih.gov/gene/?term=10331
B3GNT4	B3GNT4	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 4	79369	https://www.ncbi.nlm.nih.gov/gene/?term=79369
B3GNT5	B3GNT5	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5	84002	https://www.ncbi.nlm.nih.gov/gene/?term=84002
